concept,ticket_id,title,type,status
Business Logic,T1303625,Display a Tree List using the ITreeNode Interface | XAF: Cross-Platform .NET App UI & Web API | DevE,InvalidCode,Archived
Business Logic,T1300621,'How to Add an Unbound Control' has wrong info,InvalidInfo,Closed
Business Logic,T1300308,Missing info about contradiction between Template Localization and Satellite Assemblies (Localizatio,InsuffInfo,Archived
Business Logic,T1296694,ModelValidationRulesNodeGenerator Class | XAF: Cross-Platform .NET App UI & Web API | DevExpress Doc,InvalidInfo,Closed
Business Logic,T1295602,Soft Deletion (Deferred Object Deletion) | XAF: Cross-Platform .NET App UI & Web API | DevExpress Do,InsuffCode,Closed
Business Logic,T1289742,Add documentation about how to use xUnit,InsuffInfo,Archived
Business Logic,T1289372,ModificationsCheckingMode  + new item row limitiation,InsuffInfo,Closed
Business Logic,T1286784,"FROM PM: Add a note about Visual Studio code style settings, which lead to runtime errors",InsuffInfo,Archived
Business Logic,T1286688,FROM PM: Add a Collapse/Expand TreeList Nodes section to the TreeList Editors Module docs,InsuffCode,Closed
Business Logic,T1285906,OAuth and Custom Authentication - a crucial aspect is not emphasized,InsuffInfo,Archived
Business Logic,T1285512,Supply Additional Logon Parameters article doesn't consider Middle-Tier scenario,InvalidInfo,Closed
Business Logic,T1283433,[S ] Key Properties - EF Core string key property,InsuffInfo,Archived
Business Logic,T1280629,"Outdated info in the ""DxGridListEditor Class"" help topic",InvalidInfo,Closed
Business Logic,T1280134,Help topic misses links to XPO examples,InsuffInfo,Closed
Business Logic,T1279094,[S 3] A missing example of using CustomCreateObjectSpaceProvider ,InsuffCode,Archived
Authentication,T1320997,Queryable Mode - invalid and outdated info,InvalidInfo,Closed
Authentication,T1318737,How to: Choose the Optimal Query Splitting Behavior in Entity Framework Core | XAF: Cross-Platform .,UnusableFeedback,Closed
Authentication,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Authentication,T1315984,'Update Database Schema and Migrations in EF Core' has invalid info about Automatic Updates,InvalidInfo,Closed
Authentication,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
Authentication,T1314301,Detrimental information - Calculate a Property Value Based on Values from a Detail Collection,HardToUnderstand,Closed
Authentication,T1313595,"Describe why  ""unsafe-inline"" in CSP is required in XAF Blazor Apps",InsuffInfo,Archived
Authentication,T1306647,Use the Security System - missing essential DbSets,InsuffInfo,Closed
Authentication,T1304108,Function Criteria Operators contains string that lead to a parse exception,InvalidCode,Closed
Authentication,T1285906,OAuth and Custom Authentication - a crucial aspect is not emphasized,InsuffInfo,Archived
Authentication,T1285512,Supply Additional Logon Parameters article doesn't consider Middle-Tier scenario,InvalidInfo,Closed
Authentication,T1280134,Help topic misses links to XPO examples,InsuffInfo,Closed
Authentication,T1279094,[S 3] A missing example of using CustomCreateObjectSpaceProvider ,InsuffCode,Archived
Application Model,T1320997,Queryable Mode - invalid and outdated info,InvalidInfo,Closed
Application Model,T1319820,Mail Merge - missing crucial XAF Blazor details,InsuffInfo,Closed
Application Model,T1319293,Incorrect info about Standalone Model Editor in Blazor,InvalidInfo,Closed
Application Model,T1317879,You have a new 'GitHub Examples  User Feedback' response.,PositiveFeedback,Closed
Application Model,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Application Model,T1315984,'Update Database Schema and Migrations in EF Core' has invalid info about Automatic Updates,InvalidInfo,Closed
Application Model,T1315692,ObjectCaptionFormatAttribute Class - old info was lost,InsuffInfo,Archived
Application Model,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
Application Model,T1314402,Missing one step of the process - Implement a Property Editor Based on a Custom Component (Blazor),InsuffInfo,Archived
Application Model,T1310514,Obsolete information about CreateDefaultObjectSpaceProvider,InvalidInfo,Closed
Application Model,T1309299,Readme of the 'sequential generator' example is outdated,NewFeatureIssue,Archived
Application Model,T1309006,Format a Property Value | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,UnusableFeedback,Closed
Application Model,T1308472,audit-trail-module-xpo doesn't reflect changes from BC about non-persistent properties,InvalidInfo,Closed
Application Model,T1306647,Use the Security System - missing essential DbSets,InsuffInfo,Closed
Application Model,T1304752,How to: Display a List View With Data From a Stored Procedure From the Navigation | XAF: Cross-Platf,InvalidCode,Closed
Application Model,T1303785,View Variants (Switch Document Layouts) | XAF: Cross-Platform .NET App UI & Web API | DevExpress Doc,UnusableFeedback,Closed
Application Model,T1303625,Display a Tree List using the ITreeNode Interface | XAF: Cross-Platform .NET App UI & Web API | DevE,InvalidCode,Archived
Application Model,T1303299,Scehduler configuration docs are difficult to find,HardToFind,Archived
Application Model,T1300308,Missing info about contradiction between Template Localization and Satellite Assemblies (Localizatio,InsuffInfo,Archived
Application Model,T1296694,ModelValidationRulesNodeGenerator Class | XAF: Cross-Platform .NET App UI & Web API | DevExpress Doc,InvalidInfo,Closed
Application Model,T1295602,Soft Deletion (Deferred Object Deletion) | XAF: Cross-Platform .NET App UI & Web API | DevExpress Do,InsuffCode,Closed
Application Model,T1292571,Action hidden by a Conditional Appearance Rule appears as disabled in List Views,InsuffInfo,Closed
Application Model,T1279094,[S 3] A missing example of using CustomCreateObjectSpaceProvider ,InsuffCode,Archived
Views,T1320997,Queryable Mode - invalid and outdated info,InvalidInfo,Closed
Views,T1320766,Add a New .NET XAF Module to an XAF Application | XAF: Cross-Platform .NET App UI & Web API | DevExp,NewFeatureIssue,Active
Views,T1319820,Mail Merge - missing crucial XAF Blazor details,InsuffInfo,Closed
Views,T1319293,Incorrect info about Standalone Model Editor in Blazor,InvalidInfo,Closed
Views,T1318737,How to: Choose the Optimal Query Splitting Behavior in Entity Framework Core | XAF: Cross-Platform .,UnusableFeedback,Closed
Views,T1318183,XPO Extensions for ASP.NET Core Dependency Injection | XPO (.NET ORM Library) | DevExpress Documenta,UnusableFeedback,Closed
Views,T1317879,You have a new 'GitHub Examples  User Feedback' response.,PositiveFeedback,Closed
Views,T1317180,How to: Perform CRUD Operations with Non-Persistent Objects | XAF: Cross-Platform .NET App UI & Web ,InsuffCode,Closed
Views,T1317092,Add and Replace Icons | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InsuffInfo,Archived
Views,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Views,T1315984,'Update Database Schema and Migrations in EF Core' has invalid info about Automatic Updates,InvalidInfo,Closed
Views,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
Views,T1314402,Missing one step of the process - Implement a Property Editor Based on a Custom Component (Blazor),InsuffInfo,Archived
Views,T1314388,You have a new 'GitHub Examples  User Feedback' response.,UnusableFeedback,Closed
Views,T1311731,Custom EasyTest Commands | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InsuffCode,Archived
Views,T1310514,Obsolete information about CreateDefaultObjectSpaceProvider,InvalidInfo,Closed
Views,T1309586,Improve BlazorControlViewItem help topic,HardToUnderstand,Archived
Views,T1309299,Readme of the 'sequential generator' example is outdated,NewFeatureIssue,Archived
Views,T1309006,Format a Property Value | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,UnusableFeedback,Closed
Views,T1308472,audit-trail-module-xpo doesn't reflect changes from BC about non-persistent properties,InvalidInfo,Closed
Views,T1305694,Create a Calculated Property | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InvalidInfo,Closed
Views,T1304752,How to: Display a List View With Data From a Stored Procedure From the Navigation | XAF: Cross-Platf,InvalidCode,Closed
Views,T1304108,Function Criteria Operators contains string that lead to a parse exception,InvalidCode,Closed
Views,T1303785,View Variants (Switch Document Layouts) | XAF: Cross-Platform .NET App UI & Web API | DevExpress Doc,UnusableFeedback,Closed
Views,T1303625,Display a Tree List using the ITreeNode Interface | XAF: Cross-Platform .NET App UI & Web API | DevE,InvalidCode,Archived
Views,T1303299,Scehduler configuration docs are difficult to find,HardToFind,Archived
Views,T1300621,'How to Add an Unbound Control' has wrong info,InvalidInfo,Closed
Views,T1296694,ModelValidationRulesNodeGenerator Class | XAF: Cross-Platform .NET App UI & Web API | DevExpress Doc,InvalidInfo,Closed
Views,T1295602,Soft Deletion (Deferred Object Deletion) | XAF: Cross-Platform .NET App UI & Web API | DevExpress Do,InsuffCode,Closed
Views,T1292571,Action hidden by a Conditional Appearance Rule appears as disabled in List Views,InsuffInfo,Closed
Views,T1286784,"FROM PM: Add a note about Visual Studio code style settings, which lead to runtime errors",InsuffInfo,Archived
Views,T1286688,FROM PM: Add a Collapse/Expand TreeList Nodes section to the TreeList Editors Module docs,InsuffCode,Closed
Views,T1285906,OAuth and Custom Authentication - a crucial aspect is not emphasized,InsuffInfo,Archived
Property Editors,T1320997,Queryable Mode - invalid and outdated info,InvalidInfo,Closed
Property Editors,T1319820,Mail Merge - missing crucial XAF Blazor details,InsuffInfo,Closed
Property Editors,T1319293,Incorrect info about Standalone Model Editor in Blazor,InvalidInfo,Closed
Property Editors,T1317180,How to: Perform CRUD Operations with Non-Persistent Objects | XAF: Cross-Platform .NET App UI & Web ,InsuffCode,Closed
Property Editors,T1317092,Add and Replace Icons | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InsuffInfo,Archived
Property Editors,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Property Editors,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
Property Editors,T1314402,Missing one step of the process - Implement a Property Editor Based on a Custom Component (Blazor),InsuffInfo,Archived
Property Editors,T1314301,Detrimental information - Calculate a Property Value Based on Values from a Detail Collection,HardToUnderstand,Closed
Property Editors,T1311731,Custom EasyTest Commands | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InsuffCode,Archived
Property Editors,T1309586,Improve BlazorControlViewItem help topic,HardToUnderstand,Archived
Property Editors,T1309006,Format a Property Value | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,UnusableFeedback,Closed
Property Editors,T1308267,Mistake in How to Add an Unbound Control help topic,InvalidInfo,Closed
Property Editors,T1305694,Create a Calculated Property | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InvalidInfo,Closed
Property Editors,T1300621,'How to Add an Unbound Control' has wrong info,InvalidInfo,Closed
Property Editors,T1300308,Missing info about contradiction between Template Localization and Satellite Assemblies (Localizatio,InsuffInfo,Archived
Property Editors,T1286688,FROM PM: Add a Collapse/Expand TreeList Nodes section to the TreeList Editors Module docs,InsuffCode,Closed
Property Editors,T1282060,Implement a Property Editor Based on a Custom Component ,InsuffInfo,Archived
List Editors,T1320997,Queryable Mode - invalid and outdated info,InvalidInfo,Closed
List Editors,T1320904,TreeList - Drag information is not recalculated when the Handled property is set to true,InsuffInfo,Active
List Editors,T1318737,How to: Choose the Optimal Query Splitting Behavior in Entity Framework Core | XAF: Cross-Platform .,UnusableFeedback,Closed
List Editors,T1318183,XPO Extensions for ASP.NET Core Dependency Injection | XPO (.NET ORM Library) | DevExpress Documenta,UnusableFeedback,Closed
List Editors,T1317180,How to: Perform CRUD Operations with Non-Persistent Objects | XAF: Cross-Platform .NET App UI & Web ,InsuffCode,Closed
List Editors,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
List Editors,T1314402,Missing one step of the process - Implement a Property Editor Based on a Custom Component (Blazor),InsuffInfo,Archived
List Editors,T1314388,You have a new 'GitHub Examples  User Feedback' response.,UnusableFeedback,Closed
List Editors,T1314301,Detrimental information - Calculate a Property Value Based on Values from a Detail Collection,HardToUnderstand,Closed
List Editors,T1313736,Incorrect class name for TagBoxListPropertyEditor,InvalidInfo,Closed
List Editors,T1309299,Readme of the 'sequential generator' example is outdated,NewFeatureIssue,Archived
List Editors,T1306344,Unable to use the FieldListMaxExpandLevelOnSearch property in web,NonDocScenario,Closed
List Editors,T1305694,Create a Calculated Property | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InvalidInfo,Closed
List Editors,T1304752,How to: Display a List View With Data From a Stored Procedure From the Navigation | XAF: Cross-Platf,InvalidCode,Closed
List Editors,T1304108,Function Criteria Operators contains string that lead to a parse exception,InvalidCode,Closed
List Editors,T1303785,View Variants (Switch Document Layouts) | XAF: Cross-Platform .NET App UI & Web API | DevExpress Doc,UnusableFeedback,Closed
List Editors,T1303625,Display a Tree List using the ITreeNode Interface | XAF: Cross-Platform .NET App UI & Web API | DevE,InvalidCode,Archived
List Editors,T1303299,Scehduler configuration docs are difficult to find,HardToFind,Archived
List Editors,T1292571,Action hidden by a Conditional Appearance Rule appears as disabled in List Views,InsuffInfo,Closed
List Editors,T1289742,Add documentation about how to use xUnit,InsuffInfo,Archived
List Editors,T1286688,FROM PM: Add a Collapse/Expand TreeList Nodes section to the TreeList Editors Module docs,InsuffCode,Closed
List Editors,T1280629,"Outdated info in the ""DxGridListEditor Class"" help topic",InvalidInfo,Closed
List Editors,T1280134,Help topic misses links to XPO examples,InsuffInfo,Closed
Layout,T1320997,Queryable Mode - invalid and outdated info,InvalidInfo,Closed
Layout,T1319820,Mail Merge - missing crucial XAF Blazor details,InsuffInfo,Closed
Layout,T1319293,Incorrect info about Standalone Model Editor in Blazor,InvalidInfo,Closed
Layout,T1317879,You have a new 'GitHub Examples  User Feedback' response.,PositiveFeedback,Closed
Layout,T1317180,How to: Perform CRUD Operations with Non-Persistent Objects | XAF: Cross-Platform .NET App UI & Web ,InsuffCode,Closed
Layout,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
