doc_id,section_id,is_api,platforms,connections,concepts
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/PredefinedReportsUpdater/AddPredefinedReport``11137404,apidoc/DevExpress.ExpressApp.ReportsV2/PredefinedReportsUpdater/AddPredefinedReport``11137404::1,True,[],18,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/PredefinedReportsUpdater/PredefinedReportsUpdater,apidoc/DevExpress.ExpressApp.ReportsV2/PredefinedReportsUpdater/PredefinedReportsUpdater::1,True,[],21,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportContainer/#ctor,apidoc/DevExpress.ExpressApp.ReportsV2/ReportContainer/#ctor::1,True,[],30,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportDataSourceHelper/ReportDataSourceHelper,apidoc/DevExpress.ExpressApp.ReportsV2/ReportDataSourceHelper/ReportDataSourceHelper::1,True,[],14,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportModuleOptions/ReportDataType,apidoc/DevExpress.ExpressApp.ReportsV2/ReportModuleOptions/ReportDataType::1,True,[],18,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportModuleOptions/ReportDataType,apidoc/DevExpress.ExpressApp.ReportsV2/ReportModuleOptions/ReportDataType::2,True,[],33,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportOptions/ReportDataType,apidoc/DevExpress.ExpressApp.ReportsV2/ReportOptions/ReportDataType::1,True,[],19,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportOptions/ReportDataType,apidoc/DevExpress.ExpressApp.ReportsV2/ReportOptions/ReportDataType::2,True,[],35,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportServiceController/CreateCustomParametersDetailView1137456,apidoc/DevExpress.ExpressApp.ReportsV2/ReportServiceController/CreateCustomParametersDetailView1137456::1,True,[],16,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportServiceController/SetupBeforePrint1137458,apidoc/DevExpress.ExpressApp.ReportsV2/ReportServiceController/SetupBeforePrint1137458::1,True,[],18,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportServiceController/SetupBeforePrint1137459,apidoc/DevExpress.ExpressApp.ReportsV2/ReportServiceController/SetupBeforePrint1137459::1,True,[],31,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportServiceController/ShowDesigner1138047,apidoc/DevExpress.ExpressApp.ReportsV2/ReportServiceController/ShowDesigner1138047::1,True,[],26,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportServiceController/ShowDesigner1138048,apidoc/DevExpress.ExpressApp.ReportsV2/ReportServiceController/ShowDesigner1138048::1,True,[],18,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportServiceController/ShowWizard1138043,apidoc/DevExpress.ExpressApp.ReportsV2/ReportServiceController/ShowWizard1138043::1,True,[],18,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/#ctor1137570,apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/#ctor1137570::1,True,[],11,['Reports Module']
