doc_id,section_id,is_api,platforms,connections,concepts
data/raw_md/apidoc/DevExpress.ExpressApp.Security/PermissionSettingHelper/AddMemberPermission1169856,AddMemberPermission1169856::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.Security/PermissionSettingHelper/AddMemberPermission1169857,AddMemberPermission1169857::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.Security/PermissionSettingHelper/AddMemberPermissionFromLambda``1,AddMemberPermissionFromLambda``1::2,True,[],2,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.Security/PermissionSettingHelper/AddMemberPermission``11169858,AddMemberPermission``11169858::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.Security/PermissionSettingHelper/AddObjectPermission1169861,AddObjectPermission1169861::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.Security/PermissionSettingHelper/AddObjectPermission1205681,AddObjectPermission1205681::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.Security/PermissionSettingHelper/AddObjectPermissionFromLambda``1,AddObjectPermissionFromLambda``1::2,True,[],1,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.Security/PermissionSettingHelper/AddObjectPermission``11205682,AddObjectPermission``11205682::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.Scheduler/NotificationsProvider/CustomizeNotificationCollectionCriteria1139740,CustomizeNotificationCollectionCriteria1139740::1,True,[],4,['Criteria' 'Scheduler']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Win/CreateCustomReportDesignRepositoryItemEventArgs/CriteriaString,CriteriaString::1,True,[],1,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/AttachCriteriaWithReportParametersManager,AttachCriteriaWithReportParametersManager::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/SetupBeforePrint_1,SetupBeforePrint_1::1,True,[],5,['Criteria' 'Report Parameters' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/SetupReportDataSource,SetupReportDataSource::1,True,[],9,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/SetupReport_1,SetupReport_1::1,True,[],5,['Criteria' 'Report Parameters' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/CustomShowPreviewEventArgs/#ctor1137597,#ctor1137597::1,True,[],1,['Criteria' 'Detail View' 'Report Parameters' 'View Types' 'Views' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/SetupBeforePrint,SetupBeforePrint::1,True,[],5,['Criteria' 'Report Parameters' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/SetupReport,SetupReport::1,True,[],6,['Criteria' 'Report Parameters' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportParametersObjectBase/ReportParametersObjectBase,ReportParametersObjectBase::1,True,[],12,"['Criteria' 'Detail View' 'Report Parameters' 'Reports V2' 'View Types'
 'Views']"
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportServiceController/SetupBeforePrint1137458,SetupBeforePrint1137458::1,True,[],5,['Criteria' 'Report Parameters' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportServiceController/ShowPreview1137461,ShowPreview1137461::1,True,[],4,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportServiceController/ShowPreview1137462,ShowPreview1137462::1,True,[],8,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.Notifications/DefaultNotificationsProvider/CustomizeNotificationCollectionCriteria1146463,CustomizeNotificationCollectionCriteria1146463::1,True,[],2,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.Model/IModelAction/TargetObjectsCriteria1133085,TargetObjectsCriteria1133085::1,True,[],2,"['Action State Management' 'Actions' 'Built-in Criteria Operators'
 'Criteria']"
data/raw_md/apidoc/DevExpress.ExpressApp.Model/IModelAction/TargetObjectsCriteriaMode1133086,TargetObjectsCriteriaMode1133086::1,True,[],0,['Action State Management' 'Actions' 'Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.Model/IModelCommonMemberViewItem/DataSourceCriteria1133296,DataSourceCriteria1133296::1,True,[],4,['Criteria' 'Property Editors' 'Reference Property']
data/raw_md/apidoc/DevExpress.ExpressApp.Model/IModelCommonMemberViewItem/DataSourcePropertyIsNullCriteria1133298,DataSourcePropertyIsNullCriteria1133298::1,True,[],3,['Criteria' 'Property Editors' 'Reference Property']
data/raw_md/apidoc/DevExpress.ExpressApp.Model/IModelDashboardViewItem/Criteria1134280,Criteria1134280::1,True,[],2,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.Model/IModelListView/Criteria1134690,Criteria1134690::1,True,[],12,['Application Model' 'Criteria' 'List View' 'View Types' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp.Model/IModelListView/Filter1137124,Filter1137124::1,True,[],24,"['.NET Runtime' 'Blazor' 'Criteria' 'Entity Framework Core' 'List Editors'
 'List View' 'View Types' 'Views' 'WinForms' 'Windows']"
data/raw_md/apidoc/DevExpress.ExpressApp.Model/IModelListView/Filter1137124,Filter1137124::2,True,[],6,"['.NET Runtime' 'Application Model' 'Blazor' 'Criteria' 'Filtering UI'
 'WinForms' 'Windows']"
data/raw_md/apidoc/DevExpress.ExpressApp.Filtering/SearchClassOptionsAttribute/SearchClassOptionsAttribute,SearchClassOptionsAttribute::1,True,[],4,['Business Object' 'Criteria' 'List View' 'View Types' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp.Filtering/SearchMemberOptionsAttribute/SearchMemberOptionsAttribute,SearchMemberOptionsAttribute::1,True,[],6,['Business Object' 'Criteria' 'List View' 'View Types' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp.EFCore/EFCoreObjectSpace/ApplyCriteria,ApplyCriteria::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.EFCore/EFCoreObjectSpace/Evaluate,Evaluate::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.EFCore/EFCoreObjectSpace/FindObject,FindObject::1,True,[],0,['Business Object' 'Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.EFCore/EFCoreObjectSpace/FirstOrDefault``1,FirstOrDefault``1::1,True,[],0,['Business Object' 'Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.EFCore/EFCoreObjectSpace/GetCriteria,GetCriteria::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.EFCore/EFCoreObjectSpace/GetObjects,GetObjects::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.EFCore/EFCoreObjectSpace/GetObjectsQuery``1_1,GetObjectsQuery``1_1::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.EFCore/EFCoreObjectSpace/GetObjects``1,GetObjects``1::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/CriteriaOptionsAttribute/#ctor1136079,#ctor1136079::1,True,[],18,['Criteria' 'Property Editors']
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/CriteriaOptionsAttribute/CriteriaOptionsAttribute,CriteriaOptionsAttribute::1,True,[],23,"['.NET Runtime' 'Application Model' 'Blazor' 'Business Object' 'Criteria'
 'Model Editor' 'Property Editors' 'WinForms' 'Windows']"
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/CriteriaOptionsAttribute/ParametersMemberName1136082,ParametersMemberName1136082::1,True,[],12,['Criteria' 'Property Editors']
data/raw_md/apidoc/DevExpress.ExpressApp.DC/CalculatedAttribute/CalculatedAttribute,CalculatedAttribute::3,True,[],0,['Criteria' 'Entity Framework Core']
data/raw_md/apidoc/DevExpress.ExpressApp.DC/PersistentAliasAttribute/PersistentAliasAttribute,PersistentAliasAttribute::2,True,[],2,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.ConditionalAppearance/AppearanceAttribute/#ctor1134825,#ctor1134825::1,True,[],4,['Conditional Appearance' 'Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.ConditionalAppearance/AppearanceAttribute/#ctor1134826,#ctor1134826::1,True,[],6,['Conditional Appearance' 'Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.ConditionalAppearance/AppearanceAttribute/Criteria1134104,Criteria1134104::1,True,[],5,"['Built-in Criteria Operators' 'Business Object' 'Conditional Appearance'
 'Criteria']"
data/raw_md/apidoc/DevExpress.ExpressApp.ConditionalAppearance/AppearanceAttribute/Criteria1134104,Criteria1134104::2,True,[],0,['Business Object' 'Calculated Property' 'Criteria' 'WinForms' 'Windows']
data/raw_md/apidoc/DevExpress.ExpressApp.ConditionalAppearance/AppearanceAttribute/Criteria1134104,Criteria1134104::4,True,[],0,['Conditional Appearance' 'Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.ConditionalAppearance/AppearanceAttribute/Method1134108,Method1134108::1,True,[],3,['Business Object' 'Conditional Appearance' 'Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.ConditionalAppearance/AppearanceAttribute/Visibility1134111,Visibility1134111::1,True,[],6,"['Conditional Appearance' 'Criteria' 'List View' 'Property Editors'
 'View Types' 'Views']"
data/raw_md/apidoc/DevExpress.ExpressApp.ConditionalAppearance/AppearanceController/AppearanceApplied1135918,AppearanceApplied1135918::1,True,[],15,['Application Model' 'Conditional Appearance' 'Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.ConditionalAppearance/AppearanceController/CollectAppearanceRules1135920,CollectAppearanceRules1135920::1,True,[],2,"['Application Model' 'Business Object' 'Conditional Appearance' 'Criteria'
 'View Items' 'Views']"
data/raw_md/apidoc/DevExpress.ExpressApp.ConditionalAppearance/AppearanceController/RefreshItemAppearance1135924,RefreshItemAppearance1135924::1,True,[],0,"['Application Model' 'Business Object' 'Conditional Appearance'
 'Controller Types' 'Controllers' 'Criteria' 'View Controller'
 'View Items' 'Views']"
data/raw_md/apidoc/DevExpress.ExpressApp.ConditionalAppearance/AppearanceController/RefreshItemAppearance1137950,RefreshItemAppearance1137950::1,True,[],0,['Conditional Appearance' 'Criteria' 'View Items' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp.ConditionalAppearance/AppearanceController/RefreshItemAppearance1137951,RefreshItemAppearance1137951::1,True,[],0,['Conditional Appearance' 'Criteria' 'View Items' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp.ConditionalAppearance/CollectAppearanceRulesEventArgs/AppearanceRules1136085,AppearanceRules1136085::1,True,[],9,['Application Model' 'Conditional Appearance' 'Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.ConditionalAppearance/IAppearanceRuleProperties/Criteria1134086,Criteria1134086::1,True,[],2,['Built-in Criteria Operators' 'Conditional Appearance' 'Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.ConditionalAppearance/IAppearanceRuleProperties/Method1134087,Method1134087::1,True,[],1,['Business Object' 'Conditional Appearance' 'Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.Blazor.Editors/DxChartListEditor/DxChartListEditor,DxChartListEditor::1,True,[],17,['.NET Runtime' 'Blazor' 'Charts' 'Criteria' 'List Editors']
data/raw_md/apidoc/DevExpress.ExpressApp.Actions/ActionBase/TargetObjectsCriteria1130426,TargetObjectsCriteria1130426::1,True,[],2,"['Action State Management' 'Actions' 'Application Model'
 'Controller Types' 'Controllers' 'Criteria' 'Model Editor'
 'View Controller']"
data/raw_md/apidoc/DevExpress.ExpressApp.Actions/ActionBase/TargetObjectsCriteriaMode1130427,TargetObjectsCriteriaMode1130427::1,True,[],0,['Action State Management' 'Actions' 'Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.Actions/SingleChoiceAction/SingleChoiceAction,SingleChoiceAction::5,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/ApplyCriteria1149954,ApplyCriteria1149954::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/ApplyFilter1149955,ApplyFilter1149955::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/CreateCollection1136431,CreateCollection1136431::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/CreateCollection1137116,CreateCollection1137116::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/CreateDataView1137266,CreateDataView1137266::1,True,[],2,['Business Object' 'Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/CreateDataView1137918,CreateDataView1137918::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/CreateInstantFeedbackCollection1174988,CreateInstantFeedbackCollection1174988::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/CreateParseCriteriaScope1149960,CreateParseCriteriaScope1149960::1,True,[],2,"['Business Object' 'Business Objects' 'Criteria' 'Entity Framework Core'
 'Object Relationships']"
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/CreateServerCollection1149961,CreateServerCollection1149961::1,True,[],0,['Criteria' 'List View' 'List View Data Access Modes' 'View Types' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/Evaluate1149963,Evaluate1149963::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/FindObject1136438,FindObject1136438::1,True,[],0,['Business Object' 'Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/FindObject1136441,FindObject1136441::1,True,[],0,['Business Object' 'Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/FindObject``11136439,FindObject``11136439::1,True,[],0,['Business Object' 'Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/FindObject``11136440,FindObject``11136440::1,True,[],0,['Business Object' 'Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetAssociatedCollectionCriteria1136442,GetAssociatedCollectionCriteria1136442::1,True,[],0,['Collection Property' 'Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetCriteria1149965,GetCriteria1149965::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetExpressionEvaluator1136444,GetExpressionEvaluator1136444::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetExpressionEvaluator1138268,GetExpressionEvaluator1138268::1,True,[],2,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetFilter1149966,GetFilter1149966::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects1136454,GetObjects1136454::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects1136455,GetObjects1136455::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects1163708,GetObjects1163708::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjectsCount1149969,GetObjectsCount1149969::1,True,[],0,['Criteria' 'Property Editors' 'Reference Property']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjectsCriteria1137746,GetObjectsCriteria1137746::1,True,[],0,['Business Object' 'Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects``11136456,GetObjects``11136456::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects``11136458,GetObjects``11136458::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects``11163709,GetObjects``11163709::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects``11163709,GetObjects``11163709::2,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/IsObjectFitForCriteria1136460,IsObjectFitForCriteria1136460::1,True,[],0,['Business Object' 'Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/IsObjectFitForCriteria1136461,IsObjectFitForCriteria1136461::1,True,[],0,['Business Object' 'Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/ParseCriteria1149982,ParseCriteria1149982::1,True,[],5,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/CollectionSource/CollectionSource,CollectionSource::1,True,[],2,"['Application Model' 'Collection Property' 'Collection Property Editors'
 'Criteria' 'List View' 'List View Data Access Modes' 'Model Editor'
 'Property Editor Types' 'Property Editors' 'Reference Property'
 'View Types' 'Views' 'Windows']"
data/raw_md/apidoc/DevExpress.ExpressApp/CollectionSource/IsObjectFitForCollection1132853,IsObjectFitForCollection1132853::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/CollectionSourceBase/BeginUpdateCriteria1132582,BeginUpdateCriteria1132582::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/CollectionSourceBase/Collection1133456,Collection1133456::1,True,[],0,"['Collection Property' 'Controller Types' 'Controllers' 'Criteria'
 'List View' 'View Controller' 'View Types' 'Views']"
data/raw_md/apidoc/DevExpress.ExpressApp/CollectionSourceBase/CollectionSourceBase,CollectionSourceBase::1,True,[],6,"['Criteria' 'List View' 'Lookup Property Editors' 'Property Editor Types'
 'Property Editors' 'Reference Property' 'View Types' 'Views']"
data/raw_md/apidoc/DevExpress.ExpressApp/CollectionSourceBase/Criteria1131379,Criteria1131379::1,True,[],0,['Criteria' 'List View' 'Property Editors' 'View Types' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp/CollectionSourceBase/CriteriaApplied1131359,CriteriaApplied1131359::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/CollectionSourceBase/CriteriaApplying1131360,CriteriaApplying1131360::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/CollectionSourceBase/EndUpdateCriteria1132583,EndUpdateCriteria1132583::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/CollectionSourceBase/IsObjectFitForCollection1131369,IsObjectFitForCollection1131369::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/CollectionSourceBase/Mode1133371,Mode1133371::1,True,[],0,['Collection Property' 'Criteria' 'List View' 'View Types' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp/CollectionSourceBase/ResetCollection,ResetCollection::1,True,[],0,"['Collection Property Editors' 'Criteria' 'Detail View' 'List View'
 'Property Editor Types' 'Property Editors' 'View Types' 'Views']"
data/raw_md/apidoc/DevExpress.ExpressApp/CollectionSourceBase/SetCriteria1136942,SetCriteria1136942::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/CollectionSourceModeAttribute/CollectionSourceModeAttribute,CollectionSourceModeAttribute::1,True,[],0,"['Collection Property' 'Criteria' 'List View' 'Property Editors'
 'View Types' 'Views']"
data/raw_md/apidoc/DevExpress.ExpressApp/CompositeObjectSpace/ApplyCriteria,ApplyCriteria::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/CompositeObjectSpace/ApplyFilter,ApplyFilter::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/CompositeObjectSpace/CreateInstantFeedbackCollection,CreateInstantFeedbackCollection::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/CompositeObjectSpace/CreateServerCollection,CreateServerCollection::1,True,[],0,['Criteria' 'List View' 'List View Data Access Modes' 'View Types' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp/CompositeObjectSpace/FindObject,FindObject::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/CompositeObjectSpace/FirstOrDefault``1,FirstOrDefault``1::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/CompositeObjectSpace/GetCriteria,GetCriteria::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/CompositeObjectSpace/GetObjectsCount,GetObjectsCount::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/DynamicCollection/#ctor,#ctor::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/DynamicCollection/FetchObjects,FetchObjects::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/DynamicCollectionBase/#ctor,#ctor::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/FetchObjectsEventArgs/#ctor,#ctor::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/ApplyCriteria1134405,ApplyCriteria1134405::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/ApplyFilter1134406,ApplyFilter1134406::1,True,[],0,['Criteria' 'Entity Framework Core']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/CanApplyCriteria1134407,CanApplyCriteria1134407::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/CreateCollection1134412,CreateCollection1134412::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/CreateCollection1137131,CreateCollection1137131::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/CreateDataView1137277,CreateDataView1137277::1,True,[],2,['Business Object' 'Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/CreateDataView1137922,CreateDataView1137922::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/CreateDataView1137922,CreateDataView1137922::2,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/CreateInstantFeedbackCollection1174991,CreateInstantFeedbackCollection1174991::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/CreateServerCollection1134417,CreateServerCollection1134417::1,True,[],0,"['Criteria' 'List View' 'List View Data Access Modes' 'View Types' 'Views'
 'XPO']"
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/Evaluate1150006,Evaluate1150006::1,True,[],6,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject1134420,FindObject1134420::1,True,[],0,"['Action Types' 'Actions' 'Business Object' 'Criteria'
 'Parametrized Action' 'XPO']"
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject1134420,FindObject1134420::2,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject1134422,FindObject1134422::1,True,[],0,['Business Object' 'Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject``11134504,FindObject``11134504::1,True,[],0,"['Action Types' 'Actions' 'Business Object' 'Criteria'
 'Parametrized Action']"
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject``11134504,FindObject``11134504::2,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject``11134505,FindObject``11134505::1,True,[],0,"['Action Types' 'Actions' 'Business Object' 'Criteria'
 'Parametrized Action']"
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject``11134505,FindObject``11134505::2,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetAssociatedCollectionCriteria1134424,GetAssociatedCollectionCriteria1134424::1,True,[],0,['Collection Property' 'Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetCriteria1134426,GetCriteria1134426::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetExpressionEvaluator1134429,GetExpressionEvaluator1134429::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetExpressionEvaluator1138271,GetExpressionEvaluator1138271::1,True,[],2,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetFilter1134430,GetFilter1134430::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::1,True,[],0,['Action Types' 'Actions' 'Criteria' 'Parametrized Action']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134442,GetObjects1134442::2,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1134445,GetObjects1134445::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1135388,GetObjects1135388::1,True,[],0,['Action Types' 'Actions' 'Criteria' 'Parametrized Action' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1135388,GetObjects1135388::2,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::1,True,[],0,['Action Types' 'Actions' 'Criteria' 'Parametrized Action' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects1163714,GetObjects1163714::2,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjectsCount1134446,GetObjectsCount1134446::1,True,[],0,['Criteria' 'Property Editors' 'Reference Property']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::1,True,[],0,['Action Types' 'Actions' 'Criteria' 'Parametrized Action']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11134509,GetObjects``11134509::2,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11135389,GetObjects``11135389::1,True,[],0,['Action Types' 'Actions' 'Criteria' 'Parametrized Action' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11135389,GetObjects``11135389::2,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11163715,GetObjects``11163715::1,True,[],0,['Action Types' 'Actions' 'Criteria' 'Parametrized Action' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11163715,GetObjects``11163715::2,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/IsObjectFitForCriteria1134454,IsObjectFitForCriteria1134454::1,True,[],2,['Business Object' 'Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/IsObjectFitForCriteria1134455,IsObjectFitForCriteria1134455::1,True,[],0,['Business Object' 'Criteria' 'XPO']
