api_id,api_name,namespace,api_type,num_sections,related_concepts
DevExpress.Persistent.Validation.RuleBaseAttribute,RuleBaseAttribute,DevExpress.Persistent.Validation,property,2,"['Business Objects', 'Application Model', 'Validation']"
DevExpress.ExpressApp.DC.IBaseInfo,IBaseInfo,DevExpress.ExpressApp.DC,interface,3,['Validation']
DevExpress.Persistent.Validation.RuleBaseAttribute.TryAddTo,TryAddTo,DevExpress.Persistent.Validation.RuleBaseAttribute,class,1,['Validation']
DevExpress.Persistent.Validation.RuleBaseProperties.CustomMessageTemplate,CustomMessageTemplate,DevExpress.Persistent.Validation.RuleBaseProperties,property,1,['Validation']
DevExpress.Persistent.Validation.RuleBaseProperties.InvertResult,InvertResult,DevExpress.Persistent.Validation.RuleBaseProperties,property,1,['Validation']
DevExpress.Persistent.Validation.RuleBaseProperties.MessageTemplateTargetDoesNotSatisfyTargetCriteria,MessageTemplateTargetDoesNotSatisfyTargetCriteria,DevExpress.Persistent.Validation.RuleBaseProperties,property,1,"['Validation', 'Criteria']"
DevExpress.Persistent.Validation.RuleBaseProperties.ResultType,ResultType,DevExpress.Persistent.Validation.RuleBaseProperties,property,1,['Validation']
DevExpress.Persistent.Validation.RuleBaseProperties._membersaltText,_membersaltText,DevExpress.Persistent.Validation.RuleBaseProperties,class,1,"['Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleBaseProperties,RuleBaseProperties,DevExpress.Persistent.Validation,property,1,"['Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleBaseProperties.SkipNullOrEmptyValues,SkipNullOrEmptyValues,DevExpress.Persistent.Validation.RuleBaseProperties,property,1,['Validation']
DevExpress.Persistent.Validation.RuleBaseProperties.TargetContextIDs,TargetContextIDs,DevExpress.Persistent.Validation.RuleBaseProperties,property,1,['Validation']
DevExpress.Persistent.Validation.RuleBaseProperties.TargetCriteria,TargetCriteria,DevExpress.Persistent.Validation.RuleBaseProperties,property,1,"['Validation', 'Criteria']"
DevExpress.Persistent.Validation.DefaultContexts,DefaultContexts,DevExpress.Persistent.Validation,class,74,"['Application Model', 'Validation', 'Criteria']"
DevExpress.Persistent.Validation.RuleCombinationOfPropertiesIsUniqueAttribute,RuleCombinationOfPropertiesIsUniqueAttribute,DevExpress.Persistent.Validation,class,8,"['Business Objects', 'Application Model', 'Validation', 'Entity Framework Core']"
DevExpress.Persistent.Validation.RuleCombinationOfPropertiesIsUniqueAttribute.CriteriaEvaluationBehavior,CriteriaEvaluationBehavior,DevExpress.Persistent.Validation.RuleCombinationOfPropertiesIsUniqueAttribute,property,1,['Validation']
DevExpress.Persistent.Validation.RuleCombinationOfPropertiesIsUniqueAttribute.FoundObjectMessageFormat,FoundObjectMessageFormat,DevExpress.Persistent.Validation.RuleCombinationOfPropertiesIsUniqueAttribute,property,1,"['Property Editors', 'Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleCombinationOfPropertiesIsUniqueAttribute.FoundObjectMessagesSeparator,FoundObjectMessagesSeparator,DevExpress.Persistent.Validation.RuleCombinationOfPropertiesIsUniqueAttribute,property,1,"['Validation', 'Criteria']"
DevExpress.Persistent.Validation.RuleCombinationOfPropertiesIsUniqueAttribute.MessageTemplateCombinationOfPropertiesMustBeUnique,MessageTemplateCombinationOfPropertiesMustBeUnique,DevExpress.Persistent.Validation.RuleCombinationOfPropertiesIsUniqueAttribute,property,1,"['Property Editors', 'Application Model', 'Validation', 'Entity Framework Core']"
DevExpress.Persistent.Validation.RuleCombinationOfPropertiesIsUniqueAttribute._membersaltText,_membersaltText,DevExpress.Persistent.Validation.RuleCombinationOfPropertiesIsUniqueAttribute,class,1,"['Business Objects', 'Validation', 'Entity Framework Core']"
DevExpress.Persistent.Validation.RuleCombinationOfPropertiesIsUniqueProperties._membersaltText,_membersaltText,DevExpress.Persistent.Validation.RuleCombinationOfPropertiesIsUniqueProperties,class,1,"['Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleCombinationOfPropertiesIsUniqueProperties,RuleCombinationOfPropertiesIsUniqueProperties,DevExpress.Persistent.Validation,property,1,"['Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleCriteriaAttribute,RuleCriteriaAttribute,DevExpress.Persistent.Validation,class,7,"['Application Model', 'Entity Framework Core', 'Criteria', 'Business Objects', 'Validation']"
DevExpress.Persistent.Validation.RuleCriteriaAttribute._membersaltText,_membersaltText,DevExpress.Persistent.Validation.RuleCriteriaAttribute,class,1,"['Business Objects', 'Entity Framework Core', 'Validation', 'Criteria']"
DevExpress.Persistent.Validation.RuleCriteriaAttribute.UsedProperties,UsedProperties,DevExpress.Persistent.Validation.RuleCriteriaAttribute,property,2,"['Property Editors', 'Views', 'Validation']"
DevExpress.Persistent.Validation.RuleCriteriaProperties.UsedProperties,UsedProperties,DevExpress.Persistent.Validation.RuleCriteriaProperties,class,2,"['Property Editors', 'Views', 'Validation']"
DevExpress.Persistent.Validation.RuleCriteriaProperties._membersaltText,_membersaltText,DevExpress.Persistent.Validation.RuleCriteriaProperties,class,1,"['Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleCriteriaProperties,RuleCriteriaProperties,DevExpress.Persistent.Validation,property,1,"['Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleFromBoolPropertyAttribute,RuleFromBoolPropertyAttribute,DevExpress.Persistent.Validation,class,6,"['Application Model', 'Entity Framework Core', 'Property Editors', 'Business Objects', 'Validation']"
DevExpress.Persistent.Validation.RuleFromBoolPropertyAttribute._membersaltText,_membersaltText,DevExpress.Persistent.Validation.RuleFromBoolPropertyAttribute,class,1,"['Application Model', 'Entity Framework Core', 'Property Editors', 'Business Objects', 'Validation']"
DevExpress.Data.Filtering,Filtering,DevExpress.Data,class,38,"['Template Kit', 'Application Model', 'Detail View', 'Entity Framework Core', 'Criteria', 'Parametrized Action', 'Views', 'Object Space', 'XPO', 'Actions', 'Validation', 'XAF Application', 'View Controller']"
DevExpress.Persistent.Validation.RuleFromBoolPropertyAttribute.TargetPropertyName,TargetPropertyName,DevExpress.Persistent.Validation.RuleFromBoolPropertyAttribute,property,1,"['Validation', 'Collection Property']"
DevExpress.Persistent.Validation.RuleFromBoolPropertyAttribute.UsedProperties,UsedProperties,DevExpress.Persistent.Validation.RuleFromBoolPropertyAttribute,property,1,['Validation']
DevExpress.Persistent.Validation.RuleFromBoolPropertyProperties._membersaltText,_membersaltText,DevExpress.Persistent.Validation.RuleFromBoolPropertyProperties,class,1,"['Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleFromBoolPropertyProperties,RuleFromBoolPropertyProperties,DevExpress.Persistent.Validation,property,1,"['Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleFromBoolPropertyProperties.UsedProperties,UsedProperties,DevExpress.Persistent.Validation.RuleFromBoolPropertyProperties,property,1,['Validation']
DevExpress.Persistent.Validation.RuleIsReferencedAttribute.CriteriaEvaluationBehavior,CriteriaEvaluationBehavior,DevExpress.Persistent.Validation.RuleIsReferencedAttribute,property,1,['Validation']
DevExpress.Persistent.Validation.RuleIsReferencedAttribute.FoundObjectMessageFormat,FoundObjectMessageFormat,DevExpress.Persistent.Validation.RuleIsReferencedAttribute,property,1,"['Property Editors', 'Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleIsReferencedAttribute.FoundObjectMessagesSeparator,FoundObjectMessagesSeparator,DevExpress.Persistent.Validation.RuleIsReferencedAttribute,property,1,['Validation']
DevExpress.Persistent.Validation.RuleIsReferencedAttribute.LooksFor,LooksFor,DevExpress.Persistent.Validation.RuleIsReferencedAttribute,property,1,['Validation']
DevExpress.Persistent.Validation.RuleIsReferencedAttribute.MessageTemplateMustBeReferenced,MessageTemplateMustBeReferenced,DevExpress.Persistent.Validation.RuleIsReferencedAttribute,property,1,"['Property Editors', 'Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleIsReferencedAttribute._membersaltText,_membersaltText,DevExpress.Persistent.Validation.RuleIsReferencedAttribute,class,1,"['Business Objects', 'Reference Property', 'Validation', 'Entity Framework Core']"
DevExpress.Persistent.Validation.RuleIsReferencedProperties._membersaltText,_membersaltText,DevExpress.Persistent.Validation.RuleIsReferencedProperties,class,1,"['Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleIsReferencedProperties,RuleIsReferencedProperties,DevExpress.Persistent.Validation,property,1,"['Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleObjectExistsAttribute.CriteriaEvaluationBehavior,CriteriaEvaluationBehavior,DevExpress.Persistent.Validation.RuleObjectExistsAttribute,property,1,['Validation']
DevExpress.Persistent.Validation.RuleObjectExistsAttribute.FoundObjectMessageFormat,FoundObjectMessageFormat,DevExpress.Persistent.Validation.RuleObjectExistsAttribute,property,1,"['Property Editors', 'Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleObjectExistsAttribute.FoundObjectMessagesSeparator,FoundObjectMessagesSeparator,DevExpress.Persistent.Validation.RuleObjectExistsAttribute,property,1,"['Validation', 'Criteria']"
DevExpress.Persistent.Validation.RuleObjectExistsAttribute.IncludeCurrentObject,IncludeCurrentObject,DevExpress.Persistent.Validation.RuleObjectExistsAttribute,property,1,['Validation']
DevExpress.Persistent.Validation.RuleObjectExistsAttribute.LooksFor,LooksFor,DevExpress.Persistent.Validation.RuleObjectExistsAttribute,property,1,['Validation']
DevExpress.Persistent.Validation.RuleObjectExistsAttribute.MessageTemplateMustExist,MessageTemplateMustExist,DevExpress.Persistent.Validation.RuleObjectExistsAttribute,property,1,"['Property Editors', 'Application Model', 'Validation', 'Criteria']"
DevExpress.Persistent.Validation.RuleObjectExistsAttribute._membersaltText,_membersaltText,DevExpress.Persistent.Validation.RuleObjectExistsAttribute,class,1,"['Business Objects', 'Entity Framework Core', 'Validation', 'Criteria']"
DevExpress.Persistent.Validation.RuleObjectExistsProperties._membersaltText,_membersaltText,DevExpress.Persistent.Validation.RuleObjectExistsProperties,class,1,"['Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleObjectExistsProperties,RuleObjectExistsProperties,DevExpress.Persistent.Validation,property,1,"['Application Model', 'Validation']"
DevExpress.Persistent.Validation.RulePropertyValueProperties._membersaltText,_membersaltText,DevExpress.Persistent.Validation.RulePropertyValueProperties,class,1,"['Application Model', 'Validation']"
DevExpress.Persistent.Validation.RulePropertyValueProperties,RulePropertyValueProperties,DevExpress.Persistent.Validation,property,1,"['Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleRangeAttribute,RuleRangeAttribute,DevExpress.Persistent.Validation,class,11,"['Application Model', 'Entity Framework Core', 'Criteria', 'Business Objects', 'Validation']"
DevExpress.Persistent.Validation.RuleRangeAttribute.IsCollectionAggregateSet,IsCollectionAggregateSet,DevExpress.Persistent.Validation.RuleRangeAttribute,property,1,['Validation']
DevExpress.Persistent.Validation.RuleRangeAttribute._membersaltText,_membersaltText,DevExpress.Persistent.Validation.RuleRangeAttribute,class,1,"['Business Objects', 'Entity Framework Core', 'Validation', 'Criteria']"
DevExpress.Persistent.Validation.RuleRangeAttribute.TargetCollectionAggregate,TargetCollectionAggregate,DevExpress.Persistent.Validation.RuleRangeAttribute,property,1,"['Validation', 'Collection Property']"
Devexpress.Data.Filtering.Aggregate,Aggregate,Devexpress.Data.Filtering,class,2,"['Validation', 'Collection Property']"
DevExpress.Persistent.Validation.RuleRangeAttribute.TargetPropertyName,TargetPropertyName,DevExpress.Persistent.Validation.RuleRangeAttribute,property,1,"['Validation', 'Collection Property']"
DevExpress.Persistent.Validation.RuleRangeProperties.MaximumValue,MaximumValue,DevExpress.Persistent.Validation.RuleRangeProperties,property,1,['Validation']
DevExpress.Persistent.Validation.RuleRangeProperties.MaximumValueExpression,MaximumValueExpression,DevExpress.Persistent.Validation.RuleRangeProperties,property,1,['Validation']
DevExpress.Persistent.Validation.RuleRangeProperties.MinimumValue,MinimumValue,DevExpress.Persistent.Validation.RuleRangeProperties,property,1,['Validation']
DevExpress.Persistent.Validation.RuleRangeProperties.MinimumValueExpression,MinimumValueExpression,DevExpress.Persistent.Validation.RuleRangeProperties,property,1,['Validation']
DevExpress.Persistent.Validation.RuleRangeProperties._membersaltText,_membersaltText,DevExpress.Persistent.Validation.RuleRangeProperties,class,1,"['Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleRangeProperties,RuleRangeProperties,DevExpress.Persistent.Validation,property,1,"['Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleRegularExpressionAttribute,RuleRegularExpressionAttribute,DevExpress.Persistent.Validation,class,7,"['Business Objects', 'Application Model', 'Validation', 'Entity Framework Core']"
DevExpress.Persistent.Validation.RuleRegularExpressionAttribute._membersaltText,_membersaltText,DevExpress.Persistent.Validation.RuleRegularExpressionAttribute,class,1,"['Business Objects', 'Validation', 'Entity Framework Core']"
DevExpress.Persistent.Validation.RuleRegularExpressionAttribute.TargetPropertyName,TargetPropertyName,DevExpress.Persistent.Validation.RuleRegularExpressionAttribute,property,1,"['Validation', 'Collection Property']"
DevExpress.Persistent.Validation.RuleRegularExpressionProperties._membersaltText,_membersaltText,DevExpress.Persistent.Validation.RuleRegularExpressionProperties,class,1,"['Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleRegularExpressionProperties,RuleRegularExpressionProperties,DevExpress.Persistent.Validation,property,1,"['Application Model', 'Validation']"
DevExpress.ExpressApp.Validation.IModelLayoutManagerOptionsValidation.RequiredFieldMark,RequiredFieldMark,DevExpress.ExpressApp.Validation.IModelLayoutManagerOptionsValidation,class,2,"['Template Kit', 'Application Model', 'Entity Framework Core', 'Property Editors', 'Validation']"
DevExpress.Persistent.Validation.RuleRequiredFieldAttribute._membersaltText,_membersaltText,DevExpress.Persistent.Validation.RuleRequiredFieldAttribute,class,1,"['Validation', 'Entity Framework Core']"
DevExpress.Persistent.Validation.RuleRequiredFieldAttribute.TargetPropertyName,TargetPropertyName,DevExpress.Persistent.Validation.RuleRequiredFieldAttribute,property,1,"['Validation', 'Collection Property']"
DevExpress.Persistent.Validation.RuleRequiredFieldProperties._membersaltText,_membersaltText,DevExpress.Persistent.Validation.RuleRequiredFieldProperties,class,1,"['Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleRequiredFieldProperties,RuleRequiredFieldProperties,DevExpress.Persistent.Validation,property,1,"['Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleSearchObjectProperties.FoundObjectMessageFormat,FoundObjectMessageFormat,DevExpress.Persistent.Validation.RuleSearchObjectProperties,property,1,['Validation']
DevExpress.Persistent.Validation.RuleSearchObjectProperties._membersaltText,_membersaltText,DevExpress.Persistent.Validation.RuleSearchObjectProperties,class,1,"['Application Model', 'Validation']"
DevExpress.Persistent.Validation.RuleSearchObjectProperties,RuleSearchObjectProperties,DevExpress.Persistent.Validation,property,1,"['Application Model', 'Validation']"
